-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,-1,3,8,4,2,2,-1,-5,-5,0,-1,-4,0,0,0,0,0,0,2,3,1,5,10,6,3,4,0,-6,-13,-2,-3,-9,0,0,0,0,0,3,7,12,1,-1,4,-1,-1,5,-6,-9,-16,-17,-7,-4,2,0,0,0,2,5,7,2,3,0,-4,-1,15,17,0,-21,-30,-17,1,8,7,1,0,0,7,14,7,0,1,5,8,4,4,9,8,-12,-25,-7,-5,1,9,1,0,0,10,21,4,0,2,0,-6,-2,-13,-12,-5,-2,-18,-11,-22,-8,15,1,0,1,9,14,1,0,0,-5,-17,-3,-18,-10,15,24,1,-8,-24,-8,18,3,0,2,3,2,-12,-2,5,-9,-13,-24,-26,-1,35,26,8,3,-32,-13,9,3,0,2,-2,-1,-9,-13,-1,-20,-24,-33,0,21,38,15,13,-7,-26,1,16,2,0,3,2,-14,-16,-3,-8,-12,6,15,29,40,15,9,21,-7,-19,3,13,1,0,3,7,-5,-14,-2,-15,0,20,24,17,25,5,2,-1,-12,-22,1,10,2,0,2,9,-4,-18,-19,-15,4,8,15,13,14,11,-8,-6,-10,-21,-6,7,1,0,1,11,1,-15,-10,1,10,29,24,24,9,6,-4,1,-3,-12,-1,2,0,0,0,7,0,-23,-17,-16,-4,22,20,20,7,-9,-6,-2,-2,-2,1,5,5,0,0,1,-4,-19,-27,-23,-17,-5,-2,-2,2,6,5,1,-3,-2,0,1,1,0,0,-1,-3,-10,-18,-24,-15,-4,-1,-4,-4,7,11,0,-3,0,1,0,0,0,0,0,0,-3,-7,-9,-7,-2,0,1,3,4,2,0,-1,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,-2,0,1,6,11,12,10,6,2,1,0,0,0,0,0,2,3,10,5,-5,-12,-15,-12,4,11,16,17,10,7,0,-1,0,0,0,0,9,18,17,4,-8,-19,-31,-23,0,14,8,8,10,3,-6,-3,0,0,0,1,10,14,1,-14,-20,-38,-38,-13,-13,-13,14,15,20,7,-14,-8,0,0,1,3,0,-4,-8,-8,-17,-36,-25,6,2,-5,30,24,20,5,-21,-10,0,0,3,14,4,-3,12,1,-30,-37,-34,-15,-6,2,27,26,37,2,-21,-9,0,0,3,14,3,9,11,-9,-25,-33,-26,-17,-6,11,4,25,38,-26,-21,-7,0,0,3,23,12,-10,-12,-11,-26,-18,10,7,27,9,9,31,5,-32,-8,-2,0,0,6,25,-1,-15,4,2,8,19,16,34,44,3,12,26,-4,-12,-13,-3,1,0,2,18,15,-4,-15,-21,-14,1,2,-7,-9,-16,-8,3,7,-3,-12,-2,0,0,6,13,15,-1,-36,-31,-28,-3,14,-2,-7,-15,22,10,15,-6,-6,1,0,0,3,10,17,21,-39,-42,-26,-15,-1,0,11,21,13,24,32,0,5,0,0,0,1,16,7,-17,-37,-31,-7,-16,-6,20,13,15,2,25,9,-11,4,0,0,0,0,9,-2,-20,-6,-18,-17,-6,-5,13,18,11,14,13,-12,-12,0,2,0,0,0,4,2,-14,-14,-15,-22,-13,-2,3,13,20,25,10,0,-3,-2,0,0,0,0,0,-1,-2,-12,-19,-2,6,12,11,10,11,10,7,5,0,-2,0,0,0,0,0,0,5,-1,-2,0,6,7,8,21,16,2,1,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,4,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-2,0,0,0,0,0,0,0,0,1,5,8,11,9,12,2,-2,-1,6,7,9,6,3,7,0,0,0,0,0,6,16,24,23,11,-5,-11,-8,0,19,22,17,2,9,14,3,0,0,0,-1,11,37,38,29,5,-39,-36,-15,-7,-6,-4,7,-6,7,15,2,0,0,0,-3,19,49,25,13,-11,-31,-30,-12,4,-3,-23,-15,-8,12,17,1,0,0,-2,-2,21,35,0,-15,-19,-16,-24,3,0,-4,-21,-30,0,19,2,2,0,0,-3,0,26,24,0,0,-33,-36,-33,-27,-29,-43,-14,-18,-7,-1,-11,7,2,0,-1,6,12,-17,-10,-7,-28,-32,-52,-27,-15,-23,-10,-13,-15,-25,-4,9,3,0,0,9,23,-23,-8,10,-16,-14,-15,-10,13,17,21,1,-30,-30,11,3,3,0,-5,-2,11,-18,-13,0,12,33,9,19,25,7,27,33,-1,-5,-7,-10,-3,0,-1,-2,9,4,-17,16,56,30,7,2,3,-1,9,21,13,20,-24,-10,0,0,0,-3,-10,-16,-4,2,19,17,17,-13,9,6,6,3,18,19,-6,-12,1,0,-1,-5,-4,10,29,19,5,6,-10,7,24,30,12,7,3,4,-1,-5,1,0,0,-1,-13,9,22,19,2,-13,-4,26,21,-1,-6,8,11,4,-14,-3,2,0,0,2,-15,-14,-6,-2,-4,-13,-6,11,12,4,8,19,16,-2,-6,0,1,0,0,1,0,-8,-19,-24,-15,-10,-4,0,6,5,-5,-2,0,-2,-1,2,0,0,0,0,1,-16,-29,-32,-17,-12,-6,-4,2,4,3,1,1,2,0,0,0,0,0,0,-1,-5,-7,-9,-2,2,0,0,2,2,1,1,4,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,-1,-2,-1,1,8,-1,-4,-2,-4,-9,-2,0,0,-1,0,0,0,0,0,0,-1,3,-4,9,8,0,-2,-14,-20,-30,-22,-8,-8,-10,0,0,0,0,0,1,0,4,1,0,-5,-2,-6,-24,-36,-35,-25,-2,1,-9,-1,0,0,0,0,1,1,18,27,7,6,-12,-23,-31,-36,-34,-23,1,19,-2,1,1,0,0,0,4,3,17,30,11,12,-16,-44,-61,-35,-8,-4,9,7,-4,3,2,0,0,-1,6,1,9,15,8,-9,-36,-62,-36,-7,8,25,15,-4,-4,1,4,0,0,-1,6,2,17,22,5,-32,-74,-40,16,22,7,24,15,2,5,6,5,0,0,-3,7,-3,-5,13,10,-37,-53,-14,24,37,30,24,0,-3,6,0,8,0,-2,-6,14,-9,-14,32,15,-4,-17,-11,6,22,36,35,9,8,5,-6,3,0,-2,-8,6,-10,-15,19,24,14,-30,-36,-30,-17,-6,11,8,19,6,9,4,0,-1,-16,-9,-14,-16,13,26,-2,-22,-12,-5,-20,-17,-7,-12,17,14,10,5,0,0,-12,-10,-16,0,17,6,-6,-8,-5,-3,-25,-26,-14,-7,1,1,2,0,0,0,-4,-6,-16,-7,11,15,-7,-8,-5,-1,-30,-15,-5,-1,-4,-4,-3,0,0,0,0,2,3,0,9,9,-9,-16,-12,-9,-15,0,-10,0,1,-5,-6,0,0,0,0,4,5,0,2,-4,-14,-12,-11,-9,-2,6,0,0,-1,-3,-1,0,0,0,0,1,-3,-6,-1,0,-4,-6,-5,-5,4,11,7,7,1,0,0,0,0,0,0,0,-4,-4,-1,0,0,1,3,1,3,3,4,5,1,0,0,0,0,0,0,0,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,-1,-4,0,1,0,-1,-1,-1,-2,-5,-3,-1,-2,-3,0,0,0,0,0,0,-6,-2,-2,-11,-6,4,10,9,0,-14,-22,-9,-2,-2,0,0,0,0,1,0,-5,1,-7,-4,25,33,31,28,2,-11,-26,-24,-3,5,7,0,0,1,2,-1,-10,-17,-17,0,28,26,21,17,14,-11,-29,-17,-3,2,9,0,0,4,2,-4,-10,-16,-5,10,31,10,5,15,13,-16,-27,-5,8,-2,7,1,0,5,1,-3,-9,-6,-6,0,14,19,16,3,10,13,6,4,-4,-5,9,0,0,0,-6,-15,-17,-12,-13,-4,-3,4,-22,-30,14,16,18,16,-11,-1,12,0,0,0,-8,-25,-19,11,2,5,2,4,-9,-32,5,1,19,16,-9,-23,9,1,0,8,10,-16,-12,35,20,7,-10,-4,-1,-23,16,14,3,23,-5,-22,15,1,-1,5,15,-19,-21,16,13,12,-8,-17,-9,-8,-15,-18,-7,9,-17,-8,16,2,0,5,16,-21,-16,25,15,12,17,-4,-1,29,-6,-12,0,-18,-28,0,18,2,0,7,16,-1,-13,-6,5,12,4,-4,7,12,1,2,-4,-24,-23,-4,8,1,0,4,9,16,-12,-12,-10,-11,0,-2,15,0,-4,-10,-23,-12,0,2,6,0,0,1,1,12,-3,-7,-10,-9,13,6,32,15,-23,-27,-17,-15,-5,3,4,2,0,0,0,8,1,-7,-9,-9,2,5,30,25,-14,-21,-8,-14,-9,0,1,0,0,0,-2,-1,10,13,-2,-9,-12,6,16,0,-18,-13,-4,-4,-2,0,0,0,0,0,0,-1,3,3,1,-1,-10,-5,0,-12,-14,-4,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,-2,-3,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,6,6,13,9,2,0,1,3,4,3,3,2,1,0,0,0,0,0,1,9,12,7,7,-3,-9,-3,-1,3,6,-3,6,10,9,3,0,0,0,0,0,13,17,6,1,-7,-9,-2,-3,0,8,-1,-5,9,14,7,0,0,0,-2,-5,7,8,9,2,-5,-6,-8,-11,-14,29,47,-7,-2,19,7,0,0,-1,-5,-8,3,10,5,-3,-12,3,5,-32,-52,-15,30,16,13,10,6,0,0,0,-4,-5,3,17,-6,-9,2,23,12,-38,-59,-31,14,9,25,15,13,0,0,0,-4,-3,-3,14,-5,2,15,6,-18,-47,-48,-13,12,19,22,20,12,1,0,0,0,0,-10,18,1,16,7,6,-15,-42,-55,-18,20,-7,2,7,10,0,0,-1,-4,-12,-8,14,3,30,9,-19,-32,-42,-36,-12,10,9,12,-2,8,0,0,-1,-5,-11,-5,1,7,19,-17,-39,-34,-28,-5,-15,2,8,14,-7,12,1,0,-2,6,1,-4,9,15,20,9,-1,-20,0,0,-4,0,-11,8,-12,5,1,0,0,-2,0,9,7,16,18,11,8,2,23,19,3,-18,-14,1,-4,3,0,0,0,-4,-12,2,13,9,4,-8,-10,12,18,3,-6,-10,1,4,-1,2,1,0,-1,-4,-5,0,1,11,4,-14,-8,6,4,8,5,-6,9,5,3,3,3,0,0,0,3,0,2,9,6,-2,-3,-5,-4,-3,-6,-5,1,-1,-1,0,0,0,0,2,3,4,15,21,5,-11,-4,4,5,1,1,-5,-9,-3,0,0,0,0,0,0,0,1,6,11,7,1,0,0,1,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,1,4,0,0,0,0,0,0,0,0,0,-3,-3,-5,-9,-8,-3,1,0,-2,0,6,0,-1,-3,0,0,0,0,0,-2,-6,-8,-8,-9,-6,-6,-7,-5,-3,-4,-2,4,-2,-8,-2,0,0,0,0,-4,-11,-10,-11,-3,0,-15,-26,-18,0,16,17,15,6,-7,-4,0,0,0,0,-3,-5,4,-11,-1,5,2,-27,-33,-15,11,22,24,17,-9,-9,0,0,-1,-1,-3,1,7,3,-5,-6,20,0,-51,-46,-12,6,-4,6,7,-6,0,0,-2,-4,-8,0,5,1,5,4,23,11,-28,-38,-18,0,2,2,8,-8,0,0,-1,-1,15,17,1,-5,1,7,24,14,-24,-47,-26,-8,-3,1,2,-9,0,0,-4,-4,17,22,-18,-38,-13,7,34,16,7,-14,-7,-11,-3,-1,-1,-4,1,0,-7,-10,13,22,-22,-28,0,16,39,18,18,4,5,0,-3,-13,-3,2,2,0,-4,-7,23,27,-5,-18,9,21,12,21,6,-5,1,0,-9,0,14,-1,0,0,-3,-16,22,22,-13,-2,12,2,2,8,-18,-13,-5,10,16,23,7,-3,-1,0,-2,-18,3,12,21,20,-4,-6,4,-21,-34,-23,-3,1,0,-3,-2,-1,0,0,-1,-9,-1,20,22,12,-2,-7,-3,-18,-15,-14,-4,-1,-11,-2,3,-2,-1,0,0,1,5,7,-4,-5,-9,-16,-8,-22,-27,-21,-13,-1,5,5,-1,-3,-2,0,0,2,3,-6,-6,1,-9,-19,-18,-21,-22,-11,4,12,13,4,0,0,0,0,0,3,2,-5,10,25,10,-3,-13,-10,-2,4,5,11,8,1,0,0,0,0,0,0,0,-4,3,11,7,3,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,-6,-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,-1,-7,-13,-8,-1,-1,-1,-1,-3,-3,4,5,-4,-1,-1,0,0,0,0,0,-5,-18,-12,-5,-7,-3,2,9,11,1,0,-2,1,-4,0,0,0,0,0,1,-10,-24,0,1,-5,15,19,20,21,0,-14,-14,1,-4,-4,0,0,0,1,0,-9,-9,0,-1,4,26,14,-2,5,1,0,-3,5,9,-7,-2,0,0,2,-3,-9,7,11,10,0,10,-5,-4,16,4,-10,-1,5,1,0,-2,0,0,2,-7,-10,6,6,-2,20,18,1,-5,2,8,-8,4,3,-23,-3,0,0,0,0,-2,5,14,23,34,17,0,0,-32,-17,2,-18,-21,-22,-25,-2,4,0,0,0,0,8,14,17,5,-35,-54,-35,-32,-15,-21,-45,-28,-16,-9,-4,6,0,0,1,7,23,31,23,-20,-68,-37,-41,-38,-21,-26,-13,8,15,26,10,7,1,0,1,8,16,20,27,-23,-49,-2,-18,-23,-19,-15,4,27,19,11,10,9,0,0,1,5,21,8,2,-22,-28,-1,0,1,-1,6,35,34,-3,1,0,6,0,0,2,5,9,7,-9,-25,-21,-11,13,4,0,0,21,9,16,-2,-11,-2,0,0,1,3,14,13,11,-30,-38,-19,3,4,5,15,22,9,3,-6,0,-1,0,0,0,-1,8,11,4,-34,-46,-10,12,13,13,11,10,-1,-5,0,7,0,-2,0,0,1,10,12,0,-32,-31,-6,2,4,7,6,11,13,9,6,3,0,0,0,0,0,5,12,13,-3,-7,0,4,0,0,5,9,13,7,1,0,0,0,0,0,0,1,4,2,2,0,-1,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,3,7,8,-1,-5,-2,-3,-6,-3,-1,0,-1,0,0,0,0,0,0,-2,3,11,6,-2,6,13,-2,0,2,-2,2,0,-4,0,0,0,0,0,-2,-3,5,2,-15,-7,15,28,8,4,3,-7,-3,0,-1,1,0,0,0,-1,-4,0,8,1,-4,8,-12,-1,31,37,13,-9,-18,-9,1,7,1,0,0,-4,-2,5,9,9,17,15,6,4,19,40,7,-17,-11,1,8,3,1,0,-1,-7,5,-4,0,15,5,9,29,22,1,-8,-23,-7,3,15,4,-5,2,0,-2,-8,-4,-13,-4,12,16,15,15,-3,-28,-44,-49,-10,5,15,2,-6,3,0,-1,-9,-2,0,-9,-5,5,-14,-31,-43,-55,-39,-32,-1,3,5,0,-7,4,0,0,-8,0,-30,-45,-24,-38,-57,-66,-60,-26,3,0,-1,0,-2,8,-3,-3,-1,-1,-4,-6,-37,-34,-12,-12,-25,-23,-9,12,9,2,-1,-8,-8,0,2,0,0,-2,-6,-9,-20,13,7,30,24,38,19,7,-1,7,9,-7,-7,-2,-3,0,0,0,-1,-1,-1,13,2,16,11,0,6,6,10,6,-11,-12,3,-6,-7,1,0,0,0,8,12,-5,-10,11,3,-11,4,8,10,8,-13,-1,0,-16,-10,0,0,0,0,9,18,6,4,14,22,12,8,4,10,3,-5,2,-3,-13,-7,0,0,0,1,5,11,0,3,22,28,29,16,16,11,-10,-12,-8,-6,-8,-4,0,0,0,0,0,0,-6,-15,-3,0,9,3,4,-1,-7,-10,-6,-1,0,0,0,0,0,0,-1,-3,-4,-8,-7,-5,-2,-3,-8,-7,-1,0,0,0,0,0,0,0,0,0,0,-2,-1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0
-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-1,-1,0,0,0,-1,-2,0,0,0,0,0,0,0,0,0,1,3,0,-8,-7,0,5,3,1,-3,-3,0,0,0,0,0,0,0,0,0,3,0,-1,-2,3,3,0,1,0,4,11,0,-5,-3,0,0,0,0,0,0,-5,-9,-4,-4,-10,-14,-16,-9,-8,0,21,10,-6,-3,0,0,0,-1,-2,-2,-2,7,6,-10,-22,-9,4,13,1,-19,-7,15,8,1,0,-1,0,-7,-5,3,0,1,-7,-23,-16,-13,-25,-10,14,5,-10,-2,2,-4,-1,0,0,-7,-3,11,3,8,13,-13,-23,-29,-33,-17,-3,-12,-13,-8,-12,-14,-7,-1,0,-3,-1,12,6,3,5,-24,-33,-20,1,13,1,-10,-19,-16,-18,-16,-6,0,0,-5,-11,-3,7,12,13,-42,-28,-13,17,38,46,5,-27,0,1,6,-3,0,0,-7,-14,2,16,13,-18,-53,-2,13,20,31,32,-16,-10,-14,-7,1,0,0,0,0,-10,5,8,4,4,14,29,33,21,41,20,-4,-13,-18,-3,0,-4,0,0,-4,-17,3,5,2,28,37,26,26,19,29,14,-28,-23,2,9,6,-6,0,0,-6,-17,-8,-8,22,18,18,29,27,22,16,1,-30,-15,-7,0,-4,-2,0,0,-2,-10,-9,3,16,22,29,40,23,-6,-23,-20,-14,-7,0,0,-1,1,0,0,0,0,-7,0,-2,-2,23,15,4,-16,-23,-17,-10,0,6,3,0,0,0,0,0,0,-7,2,-4,-13,0,-5,-17,-21,-16,-1,-7,-10,-1,3,3,0,0,0,0,0,-3,-2,-9,-25,-16,-7,-21,-25,-11,1,-7,-5,0,1,1,0,0,0,0,0,-2,0,3,-11,-11,-2,0,-5,-3,-2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-5,1,5,4,3,2,0,2,1,0,0,0,0,0,0,0,0,2,-8,-9,-5,-7,0,4,0,5,11,8,3,0,0,0,0,0,0,5,10,5,-2,2,5,-4,-8,8,7,-7,11,17,8,2,5,0,0,0,1,2,1,-5,-12,-10,-14,-15,-5,5,-13,3,-2,19,20,17,13,1,0,2,4,-1,-12,-28,-29,-23,-7,-13,-17,0,8,28,5,17,12,-4,10,1,0,4,13,4,-1,4,-12,-40,-25,-24,-3,4,13,28,6,13,-3,-1,16,-1,0,5,13,13,11,16,-11,-39,-52,-54,-20,9,1,-4,-20,11,-10,-1,28,-1,0,7,21,30,37,37,42,3,-19,-30,-2,-3,-18,-23,10,11,-10,-4,23,1,0,11,29,31,37,52,49,48,34,23,17,-19,0,-7,14,2,-21,-27,12,9,0,8,26,12,4,29,-6,-3,-8,33,16,13,-4,5,11,4,-15,0,16,3,0,7,28,-10,0,25,7,0,-3,6,8,16,-4,8,-12,-14,-10,13,28,4,0,3,16,4,15,9,8,14,1,-8,-2,-18,-2,-3,5,-9,-8,8,17,4,0,3,6,-9,-14,-8,1,9,28,-3,13,-16,2,17,-1,-16,-8,8,14,2,0,2,2,-15,-15,-10,-10,8,31,11,14,0,-1,4,-5,-13,-8,14,12,1,0,0,0,-9,-23,-20,-5,5,31,28,2,-4,-1,0,-5,-8,-3,9,3,0,0,0,-2,-7,-11,-24,-28,-11,10,18,1,-8,-9,-1,-2,-3,-2,0,0,0,0,0,0,-3,-4,-15,-21,-16,-5,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,0,3,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,-3,-7,-7,0,0,-1,0,0,0,0,0,0,0,2,2,3,4,1,0,0,-5,-5,-4,2,-1,-6,-1,0,0,0,0,0,1,8,12,9,3,-1,5,6,1,-4,-5,-3,-3,-5,0,0,0,0,0,1,13,25,28,17,3,3,19,19,0,-2,-10,-11,0,9,3,1,0,0,3,9,19,27,29,23,12,12,16,14,20,10,-11,-8,-1,9,5,0,0,0,6,18,21,23,24,30,19,24,7,23,34,1,-12,-1,-2,7,6,0,0,2,11,15,17,12,9,20,6,4,-2,23,24,6,-4,0,-1,4,8,2,0,4,11,15,6,-3,-3,-9,-17,-19,-17,3,8,-12,-6,11,3,5,8,1,0,0,1,14,15,-8,-4,-25,-26,-17,-22,-2,7,-20,-13,-7,2,24,10,0,1,2,-3,3,7,-2,-1,-14,-7,3,-2,20,12,-8,-7,-11,2,23,7,0,0,0,5,9,2,6,-1,-4,2,11,-5,-8,-19,-12,-1,17,13,8,3,0,0,-2,-4,-7,-10,-9,-2,-2,6,20,7,-4,-5,-1,17,35,19,9,1,0,0,-2,0,-4,-11,-10,-1,6,30,27,16,12,8,5,38,31,11,12,0,0,0,0,1,-2,-5,-2,-2,5,26,26,25,18,17,18,21,15,6,5,0,0,0,0,1,-6,-13,-3,-1,0,6,15,12,12,18,14,9,6,1,0,0,0,0,0,0,0,-5,-1,-8,-9,-1,6,2,7,15,8,0,0,0,0,0,0,0,0,0,0,0,-3,-7,-9,-2,2,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,1,0,-1,0,0,0,0,0,0,0,0,0,2,5,10,20,16,3,-3,0,6,7,0,0,0,3,0,0,0,0,0,1,6,14,15,19,0,-10,-11,-2,13,10,6,-2,0,7,1,0,0,0,0,-2,3,18,15,2,-15,-15,-3,6,3,-12,5,2,1,6,3,-1,0,0,-2,0,10,20,27,16,-3,-22,-21,-2,-2,-8,14,2,-5,14,8,0,0,0,-4,0,2,13,18,2,-19,-22,-10,-26,-18,-10,14,9,6,6,2,-1,0,0,-6,-4,5,4,7,-5,-11,-13,-1,-25,-12,-4,17,-12,17,6,4,0,0,0,-9,-2,7,0,1,12,20,-19,-15,-16,-12,-5,9,1,31,18,0,-1,0,-1,-7,0,16,9,-8,22,26,-13,-2,-11,-18,-15,0,0,36,20,0,0,0,0,-3,6,10,2,7,22,24,-4,-12,-23,-10,-24,-34,6,44,32,-4,-1,0,0,0,12,13,6,14,35,8,-4,-12,-15,-6,-25,-34,3,37,25,5,1,0,0,14,5,10,24,16,48,21,-20,-23,-5,-14,-14,-12,-12,6,2,10,3,0,0,5,9,-5,21,16,36,40,-14,-19,13,6,-11,-29,-30,1,-2,2,1,0,0,-8,-7,0,3,9,27,28,-11,-8,16,6,-1,-23,-26,-9,-11,1,2,0,0,-4,-6,7,-1,28,30,16,7,-9,0,2,4,-14,-15,-9,-2,3,5,0,0,0,-3,-4,3,29,33,29,5,-3,1,-11,-10,-25,-19,-6,-4,-3,1,0,0,0,0,-7,1,23,13,0,-9,7,6,-8,-4,-12,-8,-1,0,-1,0,0,0,0,-1,-6,-4,1,0,-2,0,0,-5,-6,-2,-1,0,0,0,0,0,0,0,0,0,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,3,0,0,0,0,0,0,0,0,0,-1,0,-1,1,1,0,1,0,-1,3,9,2,1,0,0,0,0,0,0,0,0,1,4,6,-7,-18,-20,-15,-4,5,7,11,3,0,2,0,0,0,0,1,0,1,5,-4,-25,-39,-41,-19,7,6,7,11,2,1,3,-1,0,0,0,4,11,3,7,-3,-22,-46,-37,-7,16,29,20,1,8,10,9,0,0,0,2,8,13,17,24,2,-19,-38,-19,-4,-15,6,13,14,0,3,13,0,0,1,3,7,4,8,14,-2,-37,-37,-14,14,-12,-3,13,14,-3,0,19,1,0,1,5,13,9,16,21,-10,-35,-43,-16,-8,-15,5,17,29,0,0,12,3,0,0,11,28,0,11,12,-22,-62,-24,4,-5,-15,-7,16,19,-13,-2,12,2,0,-1,6,19,3,0,21,2,-51,-19,-9,4,1,18,6,0,-6,16,6,0,2,1,2,-4,-7,7,21,3,-37,-15,0,-13,25,12,4,-4,5,7,14,6,0,0,3,0,-16,16,42,-4,-56,-11,18,9,17,19,10,-9,-7,-1,8,3,0,-1,-5,-2,-3,-1,39,0,-60,-32,14,18,1,5,-1,-6,-14,-9,-8,-2,0,-1,-1,2,2,17,36,0,-50,-44,-14,2,-7,-10,9,11,-9,-3,-6,0,0,-1,1,8,16,15,27,-6,-50,-48,-27,-8,4,2,3,8,1,0,-3,0,0,0,1,4,9,16,12,-24,-54,-38,-27,-18,1,6,6,7,3,-1,-1,0,0,0,2,3,10,19,27,3,-17,-12,-9,2,14,12,5,2,0,0,0,0,0,0,0,2,6,9,15,10,4,1,1,6,8,5,2,-1,0,0,0,0,0,0,0,0,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
